Joseph Fahim,Freelance film critic,Egypt,Archipelago,2010,Joanna Hogg,1960-03-20,"London, England"
Joseph Fahim,Freelance film critic,Egypt,The Headless Woman,2008,Lucrecia Martel,1966-12-14,"Salta, Argentina"
Joseph Fahim,Freelance film critic,Egypt,The Act of Killing,2012,Joshua Oppenheimer,1974-09-23,"Austin, Texas, U.S."
Joseph Fahim,Freelance film critic,Egypt,Caché,2005,Michael Haneke,1942-03-23,"Munich, Germany"
Joseph Fahim,Freelance film critic,Egypt,Divine Intervention,2002,Elia Suleiman,1960-07-28,"Nazareth, Palestine"
Joseph Fahim,Freelance film critic,Egypt,Crimson Gold,2003,Jafar Panahi,1960-07-11,"Mianeh, East Azerbaijan, Imperial State of Iran"
Devin Faraci,Birth.Movies.Death.,US,Zodiac,2007,David Fincher,1962-08-28,"Denver, Colorado, U.S."
Devin Faraci,Birth.Movies.Death.,US,Inside Llewyn Davis,2013,Joel and Ethan Coen,1954-11-29,None
Devin Faraci,Birth.Movies.Death.,US,There Will Be Blood,2007,Paul Thomas Anderson,1970-06-26,"Los Angeles, California, U.S."
Devin Faraci,Birth.Movies.Death.,US,Spider-Man 2,2004,Sam Raimi,1959-10-23,"Royal Oak, Michigan, U.S."
Devin Faraci,Birth.Movies.Death.,US,Oldboy,2003,Park Chan-wook,1963-08-23,"Seoul, South Korea"
Devin Faraci,Birth.Movies.Death.,US,Inglourious Basterds,2009,Quentin Tarantino,1963-03-27,None
Devin Faraci,Birth.Movies.Death.,US,Frozen,2013,Chris Buck and Jennifer Lee,None,None
Devin Faraci,Birth.Movies.Death.,US,25th Hour,2002,Spike Lee,1957-03-20,"Atlanta, Georgia, U.S."
Devin Faraci,Birth.Movies.Death.,US,Requiem for a Dream,2000,Darren Aronofsky,1969-02-12,"New York City, U.S."
Devin Faraci,Birth.Movies.Death.,US,Shaun of the Dead,2004,Edgar Wright,1974-04-18,"Poole, Dorset, England"
David Fear,Rolling Stone,US,There Will Be Blood,2007,Paul Thomas Anderson,1970-06-26,"Los Angeles, California, U.S."
David Fear,Rolling Stone,US,"4 Months, 3 Weeks & 2 Days",2007,Cristian Mungiu,1968-04-27,"Iași, Romania"
David Fear,Rolling Stone,US,Yi Yi: A One and a Two,2000,Edward Yang,1947-11-06,"Shanghai, Republic of China"
David Fear,Rolling Stone,US,Shame,2011,Steve McQueen,1930-03-24,"Beech Grove, Indiana, U.S."
David Fear,Rolling Stone,US,Boyhood,2014,Richard Linklater,1960-07-30,"Houston, Texas, U.S."
David Fear,Rolling Stone,US,The Social Network,2010,David Fincher,1962-08-28,"Denver, Colorado, U.S."
David Fear,Rolling Stone,US,Manchester by the Sea,2016,Kenneth Lonergan,1962-10-16,"The Bronx, New York, U.S."
David Fear,Rolling Stone,US,Mulholland Drive,2001,David Lynch,1946-01-20,"Missoula, Montana, U.S."
David Fear,Rolling Stone,US,Head-On,2004,Fatih Akin,1973-08-25,"Hamburg, West Germany"
David Fear,Rolling Stone,US,In the Mood for Love,2000,Wong Kar-wai,1958-07-17,"Shanghai, China"
Scott Feinberg,The Hollywood Reporter,US,Sideways,2004,Alexander Payne,1961-02-10,"Omaha, Nebraska, U.S."
Scott Feinberg,The Hollywood Reporter,US,The Social Network,2010,David Fincher,1962-08-28,"Denver, Colorado, U.S."
Scott Feinberg,The Hollywood Reporter,US,"Synecdoche, New York",2008,Charlie Kaufman,1958-11-19,"New York City, U.S."
Scott Feinberg,The Hollywood Reporter,US,The Diving Bell and the Butterfly,2007,Julian Schnabel,1951-10-26,"New York City, U.S."
Scott Feinberg,The Hollywood Reporter,US,Dogville,2003,Lars von Trier,1956-04-30,"Kongens Lyngby, Denmark"
Scott Feinberg,The Hollywood Reporter,US,Short Term 12,2013,Destin Daniel Cretton,None,None
Scott Feinberg,The Hollywood Reporter,US,WALL-E,2008,Andrew Stanton,1965-12-03,"Rockport, Massachusetts, U.S."
Scott Feinberg,The Hollywood Reporter,US,Blue Valentine,2010,Derek Cianfrance,1974-01-23,"Lakewood, Colorado, U.S."
Scott Feinberg,The Hollywood Reporter,US,The Squid and the Whale,2005,Noah Baumbach,1969-09-03,"New York City, U.S."
Scott Feinberg,The Hollywood Reporter,US,A Serious Man,2009,Joel and Ethan Coen,1954-11-29,None
Javier Porta Fouz,La Nacion,Argentina,Jersey Boys,2014,Clint Eastwood,None,None
Javier Porta Fouz,La Nacion,Argentina,Moulin Rouge!,2001,Baz Luhrmann,1962-09-17,None
Javier Porta Fouz,La Nacion,Argentina,Nine Queens,2000,Fabián Bielinsky,1959-02-03,"Buenos Aires, Argentina"
Javier Porta Fouz,La Nacion,Argentina,Mia Madre,2015,Nanni Moretti,1953-08-19,"Bruneck, South Tyrol, Italy"
Javier Porta Fouz,La Nacion,Argentina,"Right Now, Wrong Then",2015,Hong Sang-soo,1960-10-25,"Seoul, South Korea"
Javier Porta Fouz,La Nacion,Argentina,Toy Story 3,2010,Lee Unkrich,1967-08-08,"Cleveland, Ohio, U.S."
Javier Porta Fouz,La Nacion,Argentina,Mad Max: Fury Road,2015,George Miller,None,None
Javier Porta Fouz,La Nacion,Argentina,Spirited Away,2001,Hayao Miyazaki,1941-01-05,"Tokyo City, Empire of Japan"
Javier Porta Fouz,La Nacion,Argentina,Adventureland,2009,Greg Mottola,1964-07-11,"Dix Hills, New York, U.S."
Javier Porta Fouz,La Nacion,Argentina,Open Range,2003,Kevin Costner,1955-01-18,"Lynwood, California, U.S."
Kenji Fujishima,Freelance film critic,US,The World,2004,Jia Zhangke,1970-05-24,"Fenyang, Shanxi, China"
Kenji Fujishima,Freelance film critic,US,Profit Motive and the Whispering Wind,2007,John Gianvito,None,None
Kenji Fujishima,Freelance film critic,US,Inglourious Basterds,2009,Quentin Tarantino,1963-03-27,None
Kenji Fujishima,Freelance film critic,US,Pulse,2001,Kiyoshi Kurosawa,1955-07-19,"Kobe, Japan"
Kenji Fujishima,Freelance film critic,US,Syndromes and a Century,2006,Apichatpong Weerasethakul,None,None
Kenji Fujishima,Freelance film critic,US,In Jackson Heights,2015,Frederick Wiseman,1930-01-01,"Boston, Massachusetts, U.S."
Kenji Fujishima,Freelance film critic,US,"Synecdoche, New York",2008,Charlie Kaufman,1958-11-19,"New York City, U.S."
Kenji Fujishima,Freelance film critic,US,Love Exposure,2008,Sion Sono,1961-12-18,"Toyokawa, Aichi, Japan"
Kenji Fujishima,Freelance film critic,US,The Tree of Life,2011,Terrence Malick,1943-11-30,"Ottawa, Illinois, U.S."
Kenji Fujishima,Freelance film critic,US,Casino Royale,2006,Martin Campbell,1943-10-24,"Hastings, New Zealand"
Ernesto Garratt,El Mercurio,Chile,Oldboy,2003,Park Chan-wook,1963-08-23,"Seoul, South Korea"
Ernesto Garratt,El Mercurio,Chile,Children of Men,2006,Alfonso Cuarón,1961-11-28,"Mexico City, Mexico"
Ernesto Garratt,El Mercurio,Chile,Mulholland Drive,2001,David Lynch,1946-01-20,"Missoula, Montana, U.S."
Ernesto Garratt,El Mercurio,Chile,The Secret in Their Eyes,2009,Juan José Campanella,1959-07-19,"Buenos Aires, Argentina"
Ernesto Garratt,El Mercurio,Chile,Sicario,2015,Denis Villeneuve,1967-10-03,"Gentilly, Quebec, Canada"
Ernesto Garratt,El Mercurio,Chile,No,2012,Pablo Larraín,1976-08-19,"Santiago, Chile"
Ernesto Garratt,El Mercurio,Chile,Donnie Darko,2001,Richard Kelly,None,None
Ernesto Garratt,El Mercurio,Chile,Eternal Sunshine of the Spotless Mind,2004,Michel Gondry,1963-05-08,"Versailles, France"
Ernesto Garratt,El Mercurio,Chile,The Social Network,2010,David Fincher,1962-08-28,"Denver, Colorado, U.S."
Ernesto Garratt,El Mercurio,Chile,Whiplash,2014,Damien Chazelle,1985-01-19,"Providence, Rhode Island, U.S."
Steven Gaydos,Variety,US,Ex Machina,2015,Alex Garland,1970-05-26,"London, England"
Steven Gaydos,Variety,US,Inside Out,2015,Pete Docter,1968-10-09,"Bloomington, Minnesota, U.S."
Steven Gaydos,Variety,US,Animal Kingdom,2010,David Michôd,1972-11-30,"Sydney, New South Wales, Australia"
Steven Gaydos,Variety,US,Apocalypto,2006,Mel Gibson,1956-01-03,"Peekskill, New York, U.S."
Steven Gaydos,Variety,US,Three Monkeys,2008,Nuri Bilge Ceylan,1959-01-26,"Istanbul, Turkey"
Steven Gaydos,Variety,US,WALL-E,2008,Andrew Stanton,1965-12-03,"Rockport, Massachusetts, U.S."
Steven Gaydos,Variety,US,Listen to Me Marlon,2015,Stevan Riley,None,None
Steven Gaydos,Variety,US,"4 Months, 3 Weeks & 2 Days",2007,Cristian Mungiu,1968-04-27,"Iași, Romania"
Steven Gaydos,Variety,US,Talladega Nights: The Ballad of Ricky Bobby,2006,Adam McKay,1968-04-17,"Denver, Colorado, U.S."
Steven Gaydos,Variety,US,Centochiodi,2007,Ermanno Olmi,1931-07-24,"Bergamo, Italy"
Noah Gittell,Washington City Paper,US,United 93,2006,Paul Greengrass,1955-08-13,"Cheam, Surrey, England"
Noah Gittell,Washington City Paper,US,Zodiac,2007,David Fincher,1962-08-28,"Denver, Colorado, U.S."
Noah Gittell,Washington City Paper,US,Bridesmaids,2011,Paul Feig,1962-09-17,"Royal Oak, Michigan, U.S."
Noah Gittell,Washington City Paper,US,WALL-E,2008,Andrew Stanton,1965-12-03,"Rockport, Massachusetts, U.S."
Noah Gittell,Washington City Paper,US,Brooklyn,2015,John Crowley,None,None
Noah Gittell,Washington City Paper,US,The Look of Silence,2014,Joshua Oppenheimer,1974-09-23,"Austin, Texas, U.S."
Noah Gittell,Washington City Paper,US,Punch-Drunk Love,2002,Paul Thomas Anderson,1970-06-26,"Los Angeles, California, U.S."
Noah Gittell,Washington City Paper,US,12 Years a Slave,2013,Steve McQueen,1930-03-24,"Beech Grove, Indiana, U.S."
Noah Gittell,Washington City Paper,US,Eternal Sunshine of the Spotless Mind,2004,Michel Gondry,1963-05-08,"Versailles, France"
Noah Gittell,Washington City Paper,US,We Need to Talk About Kevin,2011,Lynne Ramsay,1969-12-05,"Glasgow, Scotland"
Owen Gleiberman,Variety,US,Far From Heaven,2002,Todd Haynes,1961-01-02,"Los Angeles, California, U.S."
Owen Gleiberman,Variety,US,Chuck & Buck,2000,Miguel Arteta,1965-08-29,"San Juan, Puerto Rico"
Owen Gleiberman,Variety,US,Gladiator,2000,Ridley Scott,1937-11-30,"South Shields, England"
Owen Gleiberman,Variety,US,The Century of the Self,2002,Adam Curtis,1955-05-26,"Dartford, Kent, England"
Owen Gleiberman,Variety,US,Moulin Rouge!,2001,Baz Luhrmann,1962-09-17,None
Owen Gleiberman,Variety,US,Munich,2005,Steven Spielberg,1946-12-18,"Cincinnati, Ohio, U.S."
Owen Gleiberman,Variety,US,Casino Royale,2006,Martin Campbell,1943-10-24,"Hastings, New Zealand"
Owen Gleiberman,Variety,US,Lilya 4-Ever,2002,Lukas Moodysson,1969-01-17,"Lund, Scania, Sweden"
Owen Gleiberman,Variety,US,Sideways,2004,Alexander Payne,1961-02-10,"Omaha, Nebraska, U.S."
Owen Gleiberman,Variety,US,Inglourious Basterds,2009,Quentin Tarantino,1963-03-27,None
Ed Gonzalez,Slant Magazine,US,Mulholland Drive,2001,David Lynch,1946-01-20,"Missoula, Montana, U.S."
Ed Gonzalez,Slant Magazine,US,In the Mood for Love,2000,Wong Kar-wai,1958-07-17,"Shanghai, China"
Ed Gonzalez,Slant Magazine,US,The New World,2005,Terrence Malick,1943-11-30,"Ottawa, Illinois, U.S."
Ed Gonzalez,Slant Magazine,US,Certified Copy,2010,Abbas Kiarostami,1940-06-22,"Tehran, Imperial State of Iran"
Ed Gonzalez,Slant Magazine,US,Femme Fatale,2002,Brian De Palma,1940-09-11,"Newark, New Jersey, U.S."
Ed Gonzalez,Slant Magazine,US,Margaret,2011,Kenneth Lonergan,1962-10-16,"The Bronx, New York, U.S."
Ed Gonzalez,Slant Magazine,US,Under the Skin,2013,Jonathan Glazer,1965-03-26,"London, England"
Ed Gonzalez,Slant Magazine,US,This Is Not a Film,2011,Mojtaba Mirtahmasb and Jafar Panahi,None,None
Ed Gonzalez,Slant Magazine,US,Two Lovers,2008,James Gray,None,None
Ed Gonzalez,Slant Magazine,US,Heart of a Dog,2015,Laurie Anderson,None,None
Juan Carlos González,El Tiempo,Colombia,In the Mood for Love,2000,Wong Kar-wai,1958-07-17,"Shanghai, China"
Juan Carlos González,El Tiempo,Colombia,"4 Months, 3 Weeks & 2 Days",2007,Cristian Mungiu,1968-04-27,"Iași, Romania"
Juan Carlos González,El Tiempo,Colombia,A Separation,2011,Asghar Farhadi,1972-05-07,"Homayoon Shahr, Isfahan, Pahlavi Iran"
Juan Carlos González,El Tiempo,Colombia,Son of Saul,2015,László Nemes,1977-02-18,"Budapest, Hungary"
Juan Carlos González,El Tiempo,Colombia,Elephant,2003,Gus Van Sant,1952-07-24,None
Juan Carlos González,El Tiempo,Colombia,A Prophet,2009,Jacques Audiard,1952-04-30,"Paris, France"
Juan Carlos González,El Tiempo,Colombia,There Will Be Blood,2007,Paul Thomas Anderson,1970-06-26,"Los Angeles, California, U.S."
Juan Carlos González,El Tiempo,Colombia,The Lives of Others,2006,Florian Henckel von Donnersmarck,1973-05-02,"Cologne, West Germany"
Juan Carlos González,El Tiempo,Colombia,Frances Ha,2012,Noah Baumbach,1969-09-03,"New York City, U.S."
Juan Carlos González,El Tiempo,Colombia,Eternal Sunshine of the Spotless Mind,2004,Michel Gondry,1963-05-08,"Versailles, France"
Carmen Gray,Berlin Critics’ Week,Germany,Werckmeister Harmonies,2000,Béla Tarr and Ágnes Hranitzky,None,None
Carmen Gray,Berlin Critics’ Week,Germany,The Act of Killing,2012,Joshua Oppenheimer,1974-09-23,"Austin, Texas, U.S."
Carmen Gray,Berlin Critics’ Week,Germany,White Material,2009,Claire Denis,1946-04-21,"Paris, France"
Carmen Gray,Berlin Critics’ Week,Germany,Even If She Had Been a Criminal...,2006,Jean-Gabriel Périot,None,None
Carmen Gray,Berlin Critics’ Week,Germany,Spring Breakers,2012,Harmony Korine,1973-01-04,"Bolinas, California, U.S."
Carmen Gray,Berlin Critics’ Week,Germany,In the Mood for Love,2000,Wong Kar-wai,1958-07-17,"Shanghai, China"
Carmen Gray,Berlin Critics’ Week,Germany,Stranger by the Lake,2013,Alain Guiraudie,1964-07-15,None
Carmen Gray,Berlin Critics’ Week,Germany,Colossal Youth,2006,Pedro Costa,1958-12-30,"Lisbon, Portugal"
Carmen Gray,Berlin Critics’ Week,Germany,Story of My Death,2013,Albert Serra,1975-10-09,"Banyoles, Catalonia, Spain"
Carmen Gray,Berlin Critics’ Week,Germany,Aurora,2010,Cristi Puiu,1967-04-03,"Bucharest, Romania"
Tim Grierson,Screen International,US,Dogville,2003,Lars von Trier,1956-04-30,"Kongens Lyngby, Denmark"
Tim Grierson,Screen International,US,Zodiac,2007,David Fincher,1962-08-28,"Denver, Colorado, U.S."
Tim Grierson,Screen International,US,There Will Be Blood,2007,Paul Thomas Anderson,1970-06-26,"Los Angeles, California, U.S."
Tim Grierson,Screen International,US,Inside Llewyn Davis,2013,Joel and Ethan Coen,1954-11-29,None
Tim Grierson,Screen International,US,Yi Yi: A One and a Two,2000,Edward Yang,1947-11-06,"Shanghai, Republic of China"
Tim Grierson,Screen International,US,The Turin Horse,2011,Béla Tarr and Ágnes Hranitzky,None,None
Tim Grierson,Screen International,US,The Master,2012,Paul Thomas Anderson,1970-06-26,"Los Angeles, California, U.S."
Tim Grierson,Screen International,US,It's Such a Beautiful Day,2012,Don Hertzfeldt,1976-08-01,"Fremont, California, U.S."
Tim Grierson,Screen International,US,Boyhood,2014,Richard Linklater,1960-07-30,"Houston, Texas, U.S."
Tim Grierson,Screen International,US,Shutter Island,2010,Martin Scorsese,1942-11-17,"New York City, U.S."
Jean-Philippe Guerand,L'Avant-Scène Cinéma,France,Saraband,2003,Ingmar Bergman,1918-07-14,"Uppsala, Sweden"
Jean-Philippe Guerand,L'Avant-Scène Cinéma,France,Memento,2000,Christopher Nolan,1970-07-30,"London, England"
Jean-Philippe Guerand,L'Avant-Scène Cinéma,France,Blue Is the Warmest Color,2013,Abdellatif Kechiche,1960-12-07,"Tunis, Tunisia"
Jean-Philippe Guerand,L'Avant-Scène Cinéma,France,The Return,2003,Andrey Zvyagintsev,1964-02-06,"Novosibirsk, RSFSR, Soviet Union"
Jean-Philippe Guerand,L'Avant-Scène Cinéma,France,Amour,2012,Michael Haneke,1942-03-23,"Munich, Germany"
Jean-Philippe Guerand,L'Avant-Scène Cinéma,France,Mulholland Drive,2001,David Lynch,1946-01-20,"Missoula, Montana, U.S."
Jean-Philippe Guerand,L'Avant-Scène Cinéma,France,Import Export,2007,Ulrich Seidl,1952-11-24,None
Jean-Philippe Guerand,L'Avant-Scène Cinéma,France,Son of Saul,2015,László Nemes,1977-02-18,"Budapest, Hungary"
Jean-Philippe Guerand,L'Avant-Scène Cinéma,France,Kill Bill: Vol. 1,2003,Quentin Tarantino,1963-03-27,None
Jean-Philippe Guerand,L'Avant-Scène Cinéma,France,The Revenant,2015,Alejandro González Iñárritu,1963-08-15,"Mexico City, Mexico"
Antoine Guillot,France Culture,France,Tropical Malady,2004,Apichatpong Weerasethakul,None,None
Antoine Guillot,France Culture,France,Mulholland Drive,2001,David Lynch,1946-01-20,"Missoula, Montana, U.S."
Antoine Guillot,France Culture,France,The Turin Horse,2011,Béla Tarr and Ágnes Hranitzky,None,None
Antoine Guillot,France Culture,France,Tie Xi Qu: West of the Tracks,2002,Wang Bing,None,None
Antoine Guillot,France Culture,France,Le filmeur,2005,Alain Cavalier,1931-09-14,None
Antoine Guillot,France Culture,France,Holy Motors,2012,Leos Carax,1960-11-22,None
Antoine Guillot,France Culture,France,Elephant,2003,Gus Van Sant,1952-07-24,None
Antoine Guillot,France Culture,France,A Touch of Sin,2013,Jia Zhangke,1970-05-24,"Fenyang, Shanxi, China"
Antoine Guillot,France Culture,France,Pan's Labyrinth,2006,Guillermo Del Toro,1964-10-09,"Guadalajara, Jalisco, Mexico"
Antoine Guillot,France Culture,France,Spirited Away,2001,Hayao Miyazaki,1941-01-05,"Tokyo City, Empire of Japan"
Tom Gunning,University of Chicago,US,The New World,2005,Terrence Malick,1943-11-30,"Ottawa, Illinois, U.S."
Tom Gunning,University of Chicago,US,Capitalism: Child Labor,2007,Ken Jacobs,1933-05-25,None
Tom Gunning,University of Chicago,US,Psalm III: 'Night of the Meek',2002,Phil Solomon,None,None
Tom Gunning,University of Chicago,US,Goodbye to Language,2014,Jean-Luc Godard,1930-12-03,"Paris, France"
Tom Gunning,University of Chicago,US,Daylight Moon,2002,Lewis Klahr,None,None
Tom Gunning,University of Chicago,US,Oldboy,2003,Park Chan-wook,1963-08-23,"Seoul, South Korea"
Tom Gunning,University of Chicago,US,A Commuter’s Life,2014,What a Life!) (Ernie Gehr,None,None
Tom Gunning,University of Chicago,US,The Fourth Watch,2000,Janie Geiser,None,None
Tom Gunning,University of Chicago,US,Our Daily Bread,2005,Nikolaus Geyrhalter,None,None
Tom Gunning,University of Chicago,US,The World,2004,Jia Zhangke,1970-05-24,"Fenyang, Shanxi, China"
Shubhra Gupta,The Indian Express,India,Ankhon Dekhi,2013,Rajat Kapoor,None,None
Shubhra Gupta,The Indian Express,India,Court,2014,Chaitanya Tamhane,1987-03-01,"Mumbai, Maharashtra, India"
Shubhra Gupta,The Indian Express,India,"LSD: Love, Sex Aur Dhokha",2010,Dibakar Banerjee,1969-06-21,"New Delhi, India"
Shubhra Gupta,The Indian Express,India,Monsoon Wedding,2001,Mira Nair,1957-10-15,"Rourkela, Orissa, India"
Shubhra Gupta,The Indian Express,India,Dev D,2009,Anurag Kashyap,1972-09-10,None
Shubhra Gupta,The Indian Express,India,Paan Singh Tomar,2012,Tigmanshu Dhulia,1967-07-03,", Uttar Pradesh, India"
Shubhra Gupta,The Indian Express,India,Udaan,2010,Vikramaditya Motwane,1976-12-06,"Bombay, Maharashtra, India"
Shubhra Gupta,The Indian Express,India,Hazaaron Khwaishein Aisi,2003,Sudhir Mishra,1959-01-22,"Lucknow, Uttar Pradesh, India"
Shubhra Gupta,The Indian Express,India,Maqbool,2003,Vishal Bhardwaj,1965-08-04,"Chandpur, Uttar Pradesh, India"
Shubhra Gupta,The Indian Express,India,Lagaan: Once Upon a Time in India,2001,Ashutosh Gowariker,1964-02-15,"Kolhapur, Maharashtra, India"
Hauvick Habechian,An-Nahar Newspaper,Lebanon,There Will Be Blood,2007,Paul Thomas Anderson,1970-06-26,"Los Angeles, California, U.S."
Hauvick Habechian,An-Nahar Newspaper,Lebanon,Mulholland Drive,2001,David Lynch,1946-01-20,"Missoula, Montana, U.S."
Hauvick Habechian,An-Nahar Newspaper,Lebanon,AI: Artificial Intelligence,2001,Steven Spielberg,1946-12-18,"Cincinnati, Ohio, U.S."
Hauvick Habechian,An-Nahar Newspaper,Lebanon,Blue Is the Warmest Color,2013,Abdellatif Kechiche,1960-12-07,"Tunis, Tunisia"
Hauvick Habechian,An-Nahar Newspaper,Lebanon,Spirited Away,2001,Hayao Miyazaki,1941-01-05,"Tokyo City, Empire of Japan"
Hauvick Habechian,An-Nahar Newspaper,Lebanon,Once Upon a Time in Anatolia,2011,Nuri Bilge Ceylan,1959-01-26,"Istanbul, Turkey"
Hauvick Habechian,An-Nahar Newspaper,Lebanon,In the Mood for Love,2000,Wong Kar-wai,1958-07-17,"Shanghai, China"
Hauvick Habechian,An-Nahar Newspaper,Lebanon,The Lady and the Duke,2001,Éric Rohmer,1920-03-21,"Tulle, France"
Hauvick Habechian,An-Nahar Newspaper,Lebanon,Yi Yi: A One and a Two,2000,Edward Yang,1947-11-06,"Shanghai, Republic of China"
Hauvick Habechian,An-Nahar Newspaper,Lebanon,Silent Souls,2010,Aleksey Fedorchenko,1966-09-29,"Yekaterinburg, Russian SFSR"
Angie Han,Slashfilm,US,"Synecdoche, New York",2008,Charlie Kaufman,1958-11-19,"New York City, U.S."
Angie Han,Slashfilm,US,Eternal Sunshine of the Spotless Mind,2004,Michel Gondry,1963-05-08,"Versailles, France"
Angie Han,Slashfilm,US,Boyhood,2014,Richard Linklater,1960-07-30,"Houston, Texas, U.S."
Angie Han,Slashfilm,US,Mad Max: Fury Road,2015,George Miller,None,None
Angie Han,Slashfilm,US,Me and You and Everyone We Know,2005,Miranda July,1974-02-15,"Barre, Vermont, United States"
Angie Han,Slashfilm,US,Gone Girl,2014,David Fincher,1962-08-28,"Denver, Colorado, U.S."
Angie Han,Slashfilm,US,Inside Llewyn Davis,2013,Joel and Ethan Coen,1954-11-29,None
Angie Han,Slashfilm,US,Only Lovers Left Alive,2013,Jim Jarmusch,1953-01-22,"Cuyahoga Falls, Ohio, U.S."
Angie Han,Slashfilm,US,Selma,2014,Ava DuVernay,1972-08-24,"Long Beach, California, U.S."
Angie Han,Slashfilm,US,Pain & Gain,2013,Michael Bay,1965-02-17,"Los Angeles, California, U.S."
Aisha Harris,Slate,US,Inside Out,2015,Pete Docter,1968-10-09,"Bloomington, Minnesota, U.S."
Aisha Harris,Slate,US,When the Levees Broke: A Requiem in Four Acts,2006,Spike Lee,1957-03-20,"Atlanta, Georgia, U.S."
Aisha Harris,Slate,US,Stories We Tell,2012,Sarah Polley,1979-01-08,"Toronto, Ontario, Canada"
Aisha Harris,Slate,US,Her,2013,Spike Jonze,1969-10-22,"New York City, U.S."
Aisha Harris,Slate,US,Children of Men,2006,Alfonso Cuarón,1961-11-28,"Mexico City, Mexico"
Aisha Harris,Slate,US,Before Midnight,2013,Richard Linklater,1960-07-30,"Houston, Texas, U.S."
Aisha Harris,Slate,US,The Look of Silence,2014,Joshua Oppenheimer,1974-09-23,"Austin, Texas, U.S."
Aisha Harris,Slate,US,Fruitvale Station,2013,Ryan Coogler,1986-05-23,"Oakland, California, U.S."
Aisha Harris,Slate,US,Love & Basketball,2000,Gina Prince-Bythewood,1969-06-10,"Chicago, Illinois, U.S."
Aisha Harris,Slate,US,Brick,2005,Rian Johnson,1973-12-17,"Silver Spring, Maryland, U.S."
Tina Hassannia,Freelance film critic,Canada,Stray Dogs,2013,Tsai Ming-liang,1957-10-27,None
Tina Hassannia,Freelance film critic,Canada,A Separation,2011,Asghar Farhadi,1972-05-07,"Homayoon Shahr, Isfahan, Pahlavi Iran"
Tina Hassannia,Freelance film critic,Canada,Margaret,2011,Kenneth Lonergan,1962-10-16,"The Bronx, New York, U.S."
Tina Hassannia,Freelance film critic,Canada,Ten,2002,Abbas Kiarostami,1940-06-22,"Tehran, Imperial State of Iran"
Tina Hassannia,Freelance film critic,Canada,35 Shots of Rum,2008,Claire Denis,1946-04-21,"Paris, France"
Tina Hassannia,Freelance film critic,Canada,Closed Curtain,2013,Jafar Panahi,1960-07-11,"Mianeh, East Azerbaijan, Imperial State of Iran"
Tina Hassannia,Freelance film critic,Canada,Tangerine,2015,Sean Baker,None,None
Tina Hassannia,Freelance film critic,Canada,The Royal Tenenbaums,2001,Wes Anderson,1969-05-01,"Houston, Texas, U.S."
Tina Hassannia,Freelance film critic,Canada,Spring Breakers,2012,Harmony Korine,1973-01-04,"Bolinas, California, U.S."
Tina Hassannia,Freelance film critic,Canada,Uncle Boonmee Who Can Recall His Past Lives,2010,Apichatpong Weerasethakul,None,None
Shiguehiko Hasumi,University of Tokyo,Japan,Notre musique,2004,Jean-Luc Godard,1930-12-03,"Paris, France"
Shiguehiko Hasumi,University of Tokyo,Japan,Triple Agent,2004,Éric Rohmer,1920-03-21,"Tulle, France"
Shiguehiko Hasumi,University of Tokyo,Japan,The Assassin,2015,Hou Hsiao-hsien,1947-04-08,"Meihsien County, Kwangtung, Republic of China"
Shiguehiko Hasumi,University of Tokyo,Japan,Gran Torino,2008,Clint Eastwood,None,None
Shiguehiko Hasumi,University of Tokyo,Japan,Horse Money,2014,Pedro Costa,1958-12-30,"Lisbon, Portugal"
Shiguehiko Hasumi,University of Tokyo,Japan,Fantastic Mr Fox,2012,Wes Anderson,1969-05-01,"Houston, Texas, U.S."
Shiguehiko Hasumi,University of Tokyo,Japan,Holy Motors,2012,Leos Carax,1960-11-22,None
Shiguehiko Hasumi,University of Tokyo,Japan,Death Proof – Grindhouse,2007,Quentin Tarantino,1963-03-27,None
Shiguehiko Hasumi,University of Tokyo,Japan,Déjà Vu,2006,Tony Scott,1944-06-21,"Tynemouth, England"
Shiguehiko Hasumi,University of Tokyo,Japan,Seventh Code,2013,Kiyoshi Kurosawa,1955-07-19,"Kobe, Japan"
Katarina Hedrén,Freelance film critic,South Africa,Waiting for Happiness,2002,Abderrahmane Sissako,1961-10-13,"Kiffa, Mauritania"
Katarina Hedrén,Freelance film critic,South Africa,The White Ribbon,2009,Michael Haneke,1942-03-23,"Munich, Germany"
Katarina Hedrén,Freelance film critic,South Africa,Dreams of a Life,2011,Carol Morley,1966-01-14,"Stockport, England"
Katarina Hedrén,Freelance film critic,South Africa,Tey,2012,Alain Gomis,1972-03-06,None
Katarina Hedrén,Freelance film critic,South Africa,The Gleaners and I,2000,Agnès Varda,1928-05-30,"Ixelles, Brussels, Belgium"
Katarina Hedrén,Freelance film critic,South Africa,Lumumba,2000,Raoul Peck,None,None
Katarina Hedrén,Freelance film critic,South Africa,Hunger,2008,Steve McQueen,1930-03-24,"Beech Grove, Indiana, U.S."
Katarina Hedrén,Freelance film critic,South Africa,Fruitvale Station,2013,Ryan Coogler,1986-05-23,"Oakland, California, U.S."
Katarina Hedrén,Freelance film critic,South Africa,"Eat, Sleep, Die",2012,Gabriela Pichler,1980-03-11,"Huddinge, Sweden"
Katarina Hedrén,Freelance film critic,South Africa,Middle of Nowhere,2012,Ava DuVernay,1972-08-24,"Long Beach, California, U.S."
